file,row_index,customer_id,field,original_value,degraded_value,category,reason
sales,58515,C560233,invoice_date,12-05-2021,2021-05-12,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,56828,C197655,invoice_date,07-06-2021,06-07-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,66536,C133239,invoice_date,26-06-2021,26/06/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,70083,C292013,invoice_date,06-08-2021,2021-08-06,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,37166,C770658,invoice_date,21-09-2021,21.09.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,31406,C316214,invoice_date,11-09-2022,11.09.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,50044,C225130,invoice_date,20-09-2022,20/09/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,43967,C262886,invoice_date,25-03-2021,25.03.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,39198,C212853,invoice_date,24-11-2022,Nov 24 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,13977,C179237,invoice_date,31-01-2023,31/01/2023,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,97770,C690234,invoice_date,31-03-2021,03-31-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,80574,C800720,invoice_date,28-06-2021,28.06.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,40399,C105973,invoice_date,23-10-2022,2022-10-23,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,14210,C233214,invoice_date,09-12-2021,2021-12-09,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,12223,C320104,invoice_date,29-12-2021,29.12.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,40043,C276257,invoice_date,28-09-2022,2022-09-28,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,29367,C204044,invoice_date,08-10-2022,08/10/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,3408,C289934,invoice_date,07-06-2021,07/06/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,77928,C139106,invoice_date,04-08-2022,08-04-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,85256,C702161,invoice_date,25-11-2021,Nov 25 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,70752,C109664,invoice_date,21-12-2021,12-21-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,31644,C325893,invoice_date,01-07-2022,Jul 01 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,32500,C149926,invoice_date,11-09-2021,11/09/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,70835,C155541,invoice_date,07-08-2022,07/08/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,8925,C581290,invoice_date,27-11-2022,2022-11-27,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,34877,C158894,invoice_date,28-05-2021,28.05.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,84903,C218080,invoice_date,23-08-2021,Aug 23 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,9857,C159134,invoice_date,13-05-2022,05-13-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,75734,C256353,invoice_date,16-08-2021,08-16-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,42566,C205265,invoice_date,07-12-2022,Dec 07 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,39496,C434306,invoice_date,02-05-2022,2022-05-02,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,6642,C981287,invoice_date,22-09-2022,09-22-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,62575,C142797,invoice_date,27-03-2021,03-27-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,17061,C163639,invoice_date,09-01-2021,09.01.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,31328,C337527,invoice_date,24-04-2022,24/04/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,59676,C991483,invoice_date,19-07-2021,19/07/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,84352,C386313,invoice_date,29-07-2022,29/07/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,76715,C153437,invoice_date,01-06-2021,Jun 01 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,34617,C308842,invoice_date,13-10-2021,13.10.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,39641,C304930,invoice_date,18-07-2022,2022-07-18,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,34593,C236161,invoice_date,24-06-2021,24.06.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,90997,C112490,invoice_date,18-07-2021,Jul 18 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,9083,C307595,invoice_date,20-12-2022,Dec 20 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,44307,C243289,invoice_date,11-01-2022,11.01.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,34432,C316680,invoice_date,17-10-2022,10-17-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,40823,C119639,invoice_date,14-05-2021,05-14-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,85952,C179760,invoice_date,26-11-2021,26/11/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,59318,C117563,invoice_date,03-04-2021,Apr 03 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,82969,C867396,invoice_date,03-12-2021,12-03-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,2080,C263130,invoice_date,20-04-2022,2022-04-20,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,51524,C296128,invoice_date,23-06-2022,23/06/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,94207,C717843,invoice_date,07-07-2021,07-07-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,80535,C164875,invoice_date,12-08-2022,08-12-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,36629,C867083,invoice_date,07-05-2021,May 07 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,13907,C338406,invoice_date,27-01-2023,Jan 27 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,61813,C261073,invoice_date,30-12-2021,2021-12-30,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,29325,C262432,invoice_date,15-11-2022,2022-11-15,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,3922,C330112,invoice_date,09-04-2022,04-09-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,22480,C237281,invoice_date,03-06-2021,Jun 03 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,90383,C122199,invoice_date,14-09-2022,14.09.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,25412,C248398,invoice_date,30-01-2021,30.01.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,5189,C101989,invoice_date,24-01-2022,2022-01-24,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,90223,C306425,invoice_date,19-01-2023,2023-01-19,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,2563,C209091,invoice_date,25-07-2021,2021-07-25,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,71742,C277686,invoice_date,31-07-2021,Jul 31 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,28410,C125016,invoice_date,08-02-2022,Feb 08 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,68296,C422484,invoice_date,19-10-2022,2022-10-19,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,5609,C606042,invoice_date,03-03-2023,03-03-2023,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,78860,C301458,invoice_date,25-12-2021,2021-12-25,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,56498,C226135,invoice_date,19-05-2022,19.05.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,49615,C247662,invoice_date,31-01-2022,31.01.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,56121,C315812,invoice_date,21-02-2023,Feb 21 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,27221,C304440,invoice_date,15-09-2021,2021-09-15,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,29730,C268327,invoice_date,20-07-2021,2021-07-20,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,51919,C947037,invoice_date,07-03-2022,2022-03-07,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,88688,C249819,invoice_date,07-03-2022,07/03/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,60984,C117369,invoice_date,12-12-2022,12.12.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,90334,C242300,invoice_date,08-11-2022,2022-11-08,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,78208,C123294,invoice_date,07-03-2021,2021-03-07,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,75382,C190574,invoice_date,09-01-2023,01-09-2023,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,8737,C206114,invoice_date,20-10-2022,10-20-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,75478,C679632,invoice_date,21-11-2021,11-21-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,11380,C393733,invoice_date,25-02-2023,02-25-2023,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,4008,C121918,invoice_date,01-06-2021,01/06/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,85324,C249438,invoice_date,07-08-2022,2022-08-07,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,65701,C298720,invoice_date,24-11-2021,24.11.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,3612,C820440,invoice_date,05-06-2021,Jun 05 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,57632,C132615,invoice_date,06-08-2021,08-06-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,24595,C199021,invoice_date,09-09-2022,Sep 09 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,27488,C793666,invoice_date,28-01-2021,2021-01-28,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,53650,C764531,invoice_date,01-03-2023,Mar 01 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,72486,C690752,invoice_date,20-08-2021,20.08.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,39358,C124332,invoice_date,01-02-2022,01/02/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,37238,C522029,invoice_date,12-10-2022,Oct 12 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,64042,C546052,invoice_date,04-07-2021,Jul 04 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,48494,C259110,invoice_date,27-01-2022,01-27-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,58028,C181599,invoice_date,03-04-2022,2022-04-03,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,19436,C138690,invoice_date,17-09-2021,17.09.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,5481,C247349,invoice_date,28-05-2022,05-28-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,62021,C407324,invoice_date,10-01-2023,01-10-2023,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,73110,C220697,invoice_date,28-09-2021,Sep 28 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,94288,C152796,invoice_date,19-01-2023,Jan 19 2023,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,21277,C211269,invoice_date,14-03-2021,14/03/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,25750,C163191,invoice_date,12-08-2021,12/08/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,86932,C139666,invoice_date,24-11-2021,2021-11-24,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,79673,C273420,invoice_date,14-12-2021,14/12/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,4680,C221606,invoice_date,27-01-2022,27.01.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,86021,C209432,invoice_date,17-09-2021,2021-09-17,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,93431,C119818,invoice_date,14-03-2021,03-14-2021,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,16727,C383517,invoice_date,06-06-2022,06-06-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,1238,C294679,invoice_date,15-12-2021,15.12.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,39998,C109382,invoice_date,09-10-2021,2021-10-09,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,22818,C256364,invoice_date,23-03-2022,Mar 23 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,85017,C132540,invoice_date,29-03-2022,29.03.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,83150,C520199,invoice_date,04-12-2021,Dec 04 2021,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,97960,C296891,invoice_date,31-12-2021,31.12.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,48761,C259649,invoice_date,09-09-2022,09-09-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,96802,C659504,invoice_date,02-10-2022,Oct 02 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,56148,C240782,invoice_date,29-03-2022,Mar 29 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,88586,C280628,invoice_date,20-03-2022,Mar 20 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,10157,C240301,invoice_date,10-12-2022,Dec 10 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,68842,C103428,invoice_date,29-05-2022,05-29-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,3018,C126845,invoice_date,09-08-2021,09.08.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,69497,C817380,invoice_date,02-02-2023,02-02-2023,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,49573,C268029,invoice_date,08-09-2021,08.09.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,86658,C129374,invoice_date,26-11-2022,26.11.2022,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,5921,C798853,invoice_date,18-11-2021,18.11.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,49497,C126581,invoice_date,22-08-2021,22.08.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,51376,C314051,invoice_date,28-11-2022,11-28-2022,format_inconsistency,Date in %m-%d-%Y instead of source format DD-MM-YYYY
sales,37291,C843473,invoice_date,09-01-2021,09.01.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,17123,C119451,invoice_date,31-07-2022,2022-07-31,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,44999,C266227,invoice_date,03-10-2022,Oct 03 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,11814,C111731,invoice_date,25-09-2021,25/09/2021,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,17822,C230029,invoice_date,19-10-2022,Oct 19 2022,format_inconsistency,Date in %b %d %Y instead of source format DD-MM-YYYY
sales,16141,C140641,invoice_date,26-04-2021,26.04.2021,format_inconsistency,Date in %d.%m.%Y instead of source format DD-MM-YYYY
sales,88204,C256991,invoice_date,21-08-2022,21/08/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
sales,39479,C169509,invoice_date,29-11-2022,2022-11-29,format_inconsistency,Date in %Y-%m-%d instead of source format DD-MM-YYYY
sales,45461,C363435,invoice_date,25-05-2022,25/05/2022,format_inconsistency,Date in %d/%m/%Y instead of source format DD-MM-YYYY
